,train_step,reward_mean,reward_std
0,0,287423.0,0.0
1,1,282714.0,0.0
2,2,283741.0,0.0
3,3,288622.0,0.0
4,4,284468.0,0.0
5,5,280287.0,0.0
6,6,288865.0,0.0
7,7,284587.0,0.0
8,8,281050.0,0.0
9,9,286380.0,0.0
10,10,286196.0,0.0
11,11,283479.0,0.0
12,12,286712.0,0.0
13,13,282766.0,0.0
14,14,283758.0,0.0
15,15,286828.0,0.0
16,16,284727.0,0.0
17,17,280835.0,0.0
18,18,288729.0,0.0
19,19,285394.0,0.0
20,20,282626.0,0.0
21,21,287036.0,0.0
22,22,285917.0,0.0
23,23,282837.0,0.0
24,24,288077.0,0.0
25,25,284453.0,0.0
26,26,282297.0,0.0
27,27,288660.0,0.0
28,28,282768.0,0.0
29,29,281862.0,0.0
30,30,287584.0,0.0
31,31,286072.0,0.0
32,32,281165.0,0.0
33,33,287660.0,0.0
34,34,285472.0,0.0
35,35,283131.0,0.0
36,36,287197.0,0.0
37,37,284895.0,0.0
38,38,282652.0,0.0
39,39,287178.0,0.0
40,40,284290.0,0.0
41,41,281220.0,0.0
42,42,288066.0,0.0
43,43,283008.0,0.0
44,44,282111.0,0.0
45,45,288469.0,0.0
46,46,284354.0,0.0
47,47,282190.0,0.0
48,48,288570.0,0.0
49,49,284031.0,0.0
50,50,280814.0,0.0
51,51,287980.0,0.0
52,52,285222.0,0.0
53,53,281036.0,0.0
54,54,286197.0,0.0
55,55,284369.0,0.0
56,56,283802.0,0.0
57,57,286548.0,0.0
58,58,285061.0,0.0
59,59,283221.0,0.0
60,60,288494.0,0.0
61,61,284193.0,0.0
62,62,283467.0,0.0
63,63,289174.0,0.0
64,64,283631.0,0.0
65,65,283499.0,0.0
66,66,288280.0,0.0
67,67,284020.0,0.0
68,68,280159.0,0.0
69,69,288267.0,0.0
70,70,286092.0,0.0
71,71,280430.0,0.0
72,72,287336.0,0.0
73,73,286136.0,0.0
74,74,282708.0,0.0
75,75,285889.0,0.0
76,76,285032.0,0.0
77,77,282732.0,0.0
78,78,287746.0,0.0
79,79,285315.0,0.0
80,80,283851.0,0.0
81,81,288697.0,0.0
82,82,284785.0,0.0
83,83,282576.0,0.0
84,84,288046.0,0.0
85,85,285974.0,0.0
86,86,281385.0,0.0
87,87,287398.0,0.0
88,88,287224.0,0.0
89,89,279954.0,0.0
90,90,287626.0,0.0
91,91,281209.0,0.0
92,92,283150.0,0.0
93,93,287494.0,0.0
94,94,284062.0,0.0
95,95,283266.0,0.0
96,96,288532.0,0.0
97,97,284717.0,0.0
98,98,280528.0,0.0
99,99,287062.0,0.0
