,train_step,reward_mean,reward_std
0,0,98.17406463623047,0.0
1,1,98.17391204833984,0.0
2,2,98.17391204833984,0.0
3,3,98.17390441894531,0.0
4,4,98.17390441894531,0.0
5,5,98.17389678955078,0.0
6,6,98.17390441894531,0.0
7,7,98.17390441894531,0.0
8,8,98.17390441894531,0.0
9,9,98.17391204833984,0.0
10,10,98.17427825927734,0.0
11,11,98.17390441894531,0.0
12,12,98.17391204833984,0.0
13,13,98.17402648925781,0.0
14,14,98.17390441894531,0.0
15,15,98.17390441894531,0.0
16,16,98.17390441894531,0.0
17,17,98.17389678955078,0.0
18,18,98.17390441894531,0.0
19,19,98.17390441894531,0.0
