,train_step,reward_mean,reward_std
0,0,281583.0,0.0
1,1,282762.0,0.0
2,2,285911.0,0.0
3,3,283507.0,0.0
4,4,283105.0,0.0
5,5,290184.0,0.0
6,6,285354.0,0.0
7,7,284215.0,0.0
8,8,285449.0,0.0
9,9,283961.0,0.0
10,10,284171.0,0.0
11,11,288656.0,0.0
12,12,285627.0,0.0
13,13,282878.0,0.0
14,14,288184.0,0.0
15,15,285364.0,0.0
16,16,283186.0,0.0
17,17,287713.0,0.0
18,18,284096.0,0.0
19,19,283018.0,0.0
20,20,287820.0,0.0
21,21,288831.0,0.0
22,22,282367.0,0.0
23,23,287158.0,0.0
24,24,285084.0,0.0
25,25,282974.0,0.0
26,26,288509.0,0.0
27,27,284035.0,0.0
28,28,283362.0,0.0
29,29,288005.0,0.0
30,30,284946.0,0.0
31,31,283576.0,0.0
32,32,286911.0,0.0
33,33,283543.0,0.0
34,34,284553.0,0.0
35,35,288043.0,0.0
36,36,283761.0,0.0
37,37,284252.0,0.0
38,38,286159.0,0.0
39,39,284629.0,0.0
40,40,285491.0,0.0
41,41,287578.0,0.0
42,42,283661.0,0.0
43,43,283528.0,0.0
44,44,286543.0,0.0
45,45,283889.0,0.0
46,46,284573.0,0.0
47,47,284231.0,0.0
48,48,282614.0,0.0
49,49,284429.0,0.0
50,50,285840.0,0.0
51,51,282753.0,0.0
52,52,283617.0,0.0
53,53,288188.0,0.0
54,54,284216.0,0.0
55,55,282768.0,0.0
56,56,286607.0,0.0
57,57,283012.0,0.0
58,58,284370.0,0.0
59,59,287047.0,0.0
60,60,284027.0,0.0
61,61,284301.0,0.0
62,62,288405.0,0.0
63,63,283284.0,0.0
64,64,284508.0,0.0
65,65,286453.0,0.0
66,66,284230.0,0.0
67,67,282768.0,0.0
68,68,289260.0,0.0
69,69,283416.0,0.0
70,70,282974.0,0.0
71,71,287769.0,0.0
72,72,284561.0,0.0
73,73,284923.0,0.0
74,74,286161.0,0.0
75,75,283406.0,0.0
76,76,283457.0,0.0
77,77,288233.0,0.0
78,78,284812.0,0.0
79,79,283804.0,0.0
80,80,285590.0,0.0
81,81,282614.0,0.0
82,82,283999.0,0.0
83,83,286550.0,0.0
84,84,282200.0,0.0
85,85,284380.0,0.0
86,86,285701.0,0.0
87,87,285126.0,0.0
88,88,284614.0,0.0
89,89,286798.0,0.0
90,90,281566.0,0.0
91,91,283388.0,0.0
92,92,287622.0,0.0
93,93,284656.0,0.0
94,94,284732.0,0.0
95,95,285699.0,0.0
96,96,283250.0,0.0
97,97,283972.0,0.0
98,98,287858.0,0.0
99,99,283545.0,0.0
